Durationinseconds,age,gender,Q20_PageSubmit,Q1_1,Q2_1,Q3_1,Q4_1,Q5_1,Q6_1,Q7_1,Q8_1,Q9_1,Q10_1,Q11_1,Beliefquestions_1,Beliefquestions_2,Beliefquestions_3,Beliefquestions_4,Beliefquestions_5,Beliefquestions_6,Beliefquestions_7,Beliefquestions_8,past_life_experience,out_of_body_experience,spirit_world_experience,past_life_belief,out_of_body_belief,spirit_world_belief,Combined_anomalous_experience,CODE,age...34,gender.x,@1handlowersubj.x,@2handtogethersubj.x,@3mosquitosubj.x,@4TasteAverage.x,@5rigidsubj.x,@6immobilizationsubj.x,@7musicsubj.x,@8ballssubj.x,@9amnesiasubj.x,@10spaceGeoMean.x,@10spacebarsubj1.x,@10spacebarsubj2.x,@4Tastesweetsubj.x,@4Tastesoursubj.x,Q25_1,Q25_2,Q25_3,Q25_4,Q25_5,Q25_6,Q25_7,Q25_8,Q25_9,Q25_10,Q25_11,Q25_12,Q25_13,Q25_14,Q25_15,Q25_16,Q25_17,Q25_18,Q25_19,Q25_20,Q25_21,Q25_22,Q25_23,Q25_24,Q25_25,Q25_26,Q25_27,Q25_28,DEStime_PageSubmit,DES_score,DES_mean_centred,PCS,PCS_meancentred,DESxPCS
161,18,Woman,100.541,3,1,2,4,1,3,4,1,3,2,2,1,1,0,2,1,2,2,-1,2,2.666666667,2.4,1,1,1,2.355555556,248,18,Woman,3,3,4,5,5,2,0,0,4,1.732050808,3,1,5,5,2,7,1,0,0,2,3,0,0,4,0,2,1,7,6,6,5,7,7,7,4,0,2,6,1,1,3,0,222.502,3,0.383536585,2.773205081,0.984056738,0.377
129,19,Woman,55.108,0,0,0,3,2,1,0,0,0,0,0,-2,-1,-2,-1,-2,0,-1,-2,0,2,0,-1.5,-1.5,-1.25,0.666666667,636,18,Woman,2,4,2,3.5,3,4,2,3,2,1.73,3,1,4,3,5,8,1,0,0,2,0,2,2,4,0,8,8,4,2,4,7,4,2,3,3,4,6,2,2,0,0,1,298.603,3,0.383536585,2.723,0.933851657,0.358
135,18,Woman,79.392,0,1,1,3,2,3,4,3,0,3,5,0,0,1,1,1,-1,2,2,0.666666667,2.666666667,3,0,1,1,2.111111111,91,18,Woman,5,4,1,2,5,4,0,0,2,2,1,4,2,2,4,6,1,0,1,0,2,0,2,2,2,2,2,1,3,2,4,8,1,8,8,9,4,3,3,4,1,1,347.486,3,0.383536585,2.5,0.710851657,0.273
247,20,Woman,120.389,0,0,2,3,0,0,3,0,0,0,4,0,1,0,0,1,0,2,0,0.666666667,1,1.4,0.5,0,0.75,1.022222222,262,20,Woman,4,2,0,2.5,3,5,5,0,0,0,5,0,3,2,6,8,2,0,1,0,0,0,0,2,0,3,3,3,2,3,6,6,7,7,6,6,7,3,2,1,0,0,280.834,3,0.383536585,2.15,0.360851657,0.138
92,19,Woman,46.84,2,1,1,0,0,0,2,0,0,0,1,1,1,1,-1,1,1,1,1,1.333333333,0,0.6,1,0,1,0.644444444,574,19,Woman,4,3,4,0,5,1,0,0,2,0,0,1,0,0,7,7,3,1,1,3,1,0,0,2,2,3,1,3,4,4,6,6,3,7,4,2,6,2,1,1,1,3,130.589,3,0.383536585,1.9,0.110851657,0.043
154,22,Woman,77.389,0,0,3,3,0,0,4,0,0,0,4,0,0,-2,-2,0,0,1,1,1,1,1.6,0,-2,0.5,1.2,612,21,Woman,2,2,3,0.5,2,2,1,0,1,2.45,2,3,0,1,7,8,0,0,0,0,0,0,5,7,6,6,4,6,6,0,4,7,3,1,10,1,1,0,0,0,2,0,255.66,3,0.383536585,1.595,-0.194148343,-0.074
138,19,Woman,58.508,2,2,3,4,3,3,2,2,2,2,3,1,1,1,0,0,1,0,0,2.333333333,3.333333333,2.2,1,0.5,0.25,2.622222222,555,18,Woman,4,4,1,2,4,4,0,0,3,0,0,4,2,2,6,3,2,1,1,0,1,0,1,1,2,2,1,2,8,1,4,2,2,6,7,7,7,6,4,1,6,1,237.04,3.035714286,0.419250871,2.2,0.410851657,0.172
139,18,Woman,75.086,0,0,1,4,2,1,3,0,0,1,0,0,1,1,1,2,1,2,1,0.333333333,2.333333333,0.8,0.5,1,1.5,1.155555555,330,18,Woman,3,3,1,1.5,3,4,0,0,1,0,0,0,2,1,5,6,3,1,1,2,3,1,0,4,2,2,2,2,5,3,3,1,4,4,7,7,7,4,3,0,1,2,285.488,3.035714286,0.419250871,1.65,-0.139148343,-0.058
143,19,Man,68.66,0,1,0,2,1,0,0,0,0,0,0,0,-1,-1,-1,1,-2,-2,-2,0.333333333,1,0,-0.5,-1,-1.25,0.444444444,569,19,Man,4,4,0,0,3,2,0,0,3,0,0,0,0,0,7,8,3,0,0,0,0,0,0,2,1,3,6,4,5,1,3,6,8,7,10,3,2,2,0,0,0,6,209.008,3.107142857,0.490679442,1.6,-0.189148343,-0.093
171,19,Woman,102.147,0,0,3,2,0,2,5,2,1,0,3,1,1,0,-1,-2,2,2,2,1,1.333333333,2.2,1,-0.5,1,1.511111111,71,19,Woman,4,5,1,1,2,3,0,0,1,0,4,0,1,1,2,6,0,0,1,1,1,0,0,2,1,3,1,7,7,3,5,5,8,4,5,6,4,3,1,3,5,4,270.598,3.142857143,0.526393728,1.7,-0.089148343,-0.047
302,24,Woman,246.703,1,1,4,5,2,1,1,1,1,0,0,2,2,1,0,2,2,2,2,2,2.666666667,0.6,2,0.5,2,1.755555556,195,24,Woman,2,4,3,1.5,1,3,0,0,1,0,5,0,2,1,1,8,0,0,3,1,0,3,7,1,2,4,2,4,6,4,1,0,3,4,10,7,7,4,2,0,0,4,321.179,3.142857143,0.526393728,1.55,-0.239148343,-0.126
125,18,Woman,70.901,0,0,1,4,1,2,0,0,0,0,0,0,-1,-1,1,0,-1,-2,0,0.333333333,2.333333333,0,-0.5,0,-0.75,0.888888889,181,18,Woman,4,3,1,0,3,2,2,0,1,0,5,0,0,0,3,8,0,0,1,0,7,1,2,3,4,3,5,3,5,6,2,2,0,4,4,8,3,6,1,1,2,4,280.997,3.142857143,0.526393728,1.6,-0.189148343,-0.1
84,25,Man,38.702,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,524,24,Man,2,0,0,0,1,0,1,0,4,0,0,0,0,0,3,5,0,0,1,0,0,0,0,5,5,0,0,4,6,9,3,4,3,5,5,5,5,5,5,5,0,5,216.665,3.142857143,0.526393728,0.8,-0.989148343,-0.521
144,19,Woman,67.249,2,4,5,5,4,3,2,4,3,3,5,1,1,1,-1,1,2,1,1,3.666666667,4,3.4,1,0,1.25,3.688888889,799,18,Woman,5,4,5,4,3,4,1,0,1,3.16,5,2,3,5,5,3,2,0,3,1,0,0,1,2,2,1,2,4,3,5,8,7,8,6,10,3,5,5,2,0,0,1,299.47,3.178571429,0.562108014,3.016,1.226851657,0.69
114,18,Woman,50.441,2,0,2,4,0,0,0,0,0,0,2,1,2,-1,-1,-1,1,0,0,1.333333333,1.333333333,0.4,1.5,-1,0,1.022222222,326,18,Woman,5,3,4,2.5,3,0,0,0,3,2,4,1,2,3,1,9,0,0,1,0,0,1,0,6,4,1,2,1,7,5,9,8,3,8,4,6,6,1,3,3,0,0,186.92,3.178571429,0.562108014,2.25,0.460851657,0.259
134,18,Woman,72.418,0,0,0,2,3,2,3,2,1,0,0,1,1,1,1,2,2,1,1,0,2.333333333,1.2,1,1,1.5,1.177777778,220,18,Woman,1,3,0,1,4,1,0,0,0,0,5,0,2,0,4,7,2,2,5,0,0,0,0,1,0,1,0,4,4,1,8,7,6,5,9,6,3,6,4,2,2,0,182.54,3.178571429,0.562108014,1,-0.789148343,-0.444
173,19,Woman,85.919,5,5,5,5,5,5,5,5,5,4,5,2,1,2,1,2,2,2,2,5,5,4.8,1.5,1.5,2,4.933333333,391,19,Woman,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,0,1,5,5,1,2,4,1,2,4,0,5,2,0,1,9,3,9,2,10,1,6,1,0,1,333.447,3.178571429,0.562108014,0.2,-1.589148343,-0.893
291,19,Woman,186.966,2,2,0,3,0,2,5,5,0,0,5,2,2,1,2,2,2,2,2,1.333333333,1.666666667,3,2,1.5,2,2,651,18,Woman,4,4,1,4,4,4,1,0,1,0,0,5,3,5,2,4,0,0,1,0,1,1,2,0,7,0,7,8,7,4,8,2,2,7,9,6,5,2,3,2,0,0,222.768,3.214285714,0.597822299,2.3,0.510851657,0.305
125,18,Woman,60.466,4,2,4,4,1,2,0,0,0,0,0,1,2,-1,-2,1,0,-2,-1,3.333333333,2.333333333,0,1.5,-1.5,-0.5,1.888888889,111,18,Woman,5,5,0,1.5,5,2,0,0,0,0,0,5,2,1,1,4,1,0,5,1,2,1,0,4,4,6,4,5,4,3,7,8,2,6,1,2,1,2,3,4,6,3,250.318,3.214285714,0.597822299,1.85,0.060851657,0.036
98,19,Woman,41.992,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,-1,0,0,348,19,Woman,4,3,0,1.5,5,3,0,0,0,0,0,5,2,1,2,8,5,0,2,0,0,0,0,7,0,4,6,9,6,0,0,5,9,8,9,0,0,8,0,0,2,0,161.027,3.214285714,0.597822299,1.65,-0.139148343,-0.083
120,19,Woman,72.855,0,2,0,4,3,3,4,0,0,0,0,1,1,1,1,2,1,1,2,0.666666667,3.333333333,0.8,1,1,1.5,1.6,18,19,Woman,4,3,2,1.5,4,4,0,0,2,5,5,5,1,2,6,4,2,1,1,0,6,0,0,1,5,4,2,6,4,1,5,3,3,4,5,6,6,6,1,1,6,2,279.735,3.25,0.633536585,2.55,0.760851657,0.482
119,21,Woman,46.111,0,0,0,1,1,0,0,0,0,0,0,-1,-1,0,-1,-1,0,-2,-2,0,0.666666667,0,-1,-0.5,-1.25,0.222222222,628,20,Woman,4,5,0,2,4,5,0,0,1,2,1,4,1,3,7,8,4,0,0,0,1,0,0,2,3,7,6,4,8,4,0,1,2,9,2,8,6,3,1,0,0,5,153.609,3.25,0.633536585,2.3,0.510851657,0.324
187,19,Woman,101.4,2,1,2,1,1,0,1,0,0,0,2,0,0,1,1,1,1,2,2,1.666666667,0.666666667,0.6,0,1,1.5,0.977777778,511,18,Woman,4,5,3,2.5,4,1,0,0,0,0,5,0,2,3,6,8,4,1,1,0,0,1,5,5,0,1,0,2,5,1,4,7,1,9,10,9,4,3,2,1,1,0,192.573,3.25,0.633536585,1.95,0.160851657,0.102
136,18,Woman,61.101,0,0,0,2,0,1,0,0,0,0,0,1,0,2,2,2,2,2,1,0,1,0,0.5,2,1.75,0.333333333,723,18,Woman,4,4,0,3,3,1,0,0,4,0,0,0,3,3,8,0,0,0,3,3,0,0,2,1,3,6,2,3,2,4,5,2,7,4,9,7,6,4,1,3,4,2,273.912,3.25,0.633536585,1.9,0.110851657,0.07
128,18,Woman,66.779,0,0,1,2,1,2,0,0,2,3,1,1,2,1,-2,-1,1,1,2,0.333333333,1.666666667,1.2,1.5,-0.5,0.75,1.066666667,61,18,Woman,4,5,1,3.5,5,4,1,0,3,2.236067977,5,1,4,3,7,9,2,0,6,0,0,0,0,3,2,0,0,5,5,2,8,4,5,7,4,8,6,3,0,3,3,0,291.534,3.285714286,0.669250871,2.873606798,1.084458455,0.726
84,19,Woman,32.895,1,2,2,3,3,3,1,0,0,0,0,0,1,-1,-1,-2,1,1,1,1.666666667,3,0.2,0.5,-1,0.25,1.622222222,767,18,Woman,4,3,2,2.5,5,4,0,2,1,1.41,2,1,2,3,5,7,4,0,1,0,3,0,3,3,1,3,2,2,3,2,6,6,2,6,6,4,3,7,6,6,1,0,181.54,3.285714286,0.669250871,2.491,0.701851657,0.47
131,19,Woman,72.603,3,3,0,4,4,0,3,2,1,0,0,1,0,1,-1,1,1,-1,1,2,2.666666667,1.2,0.5,0,0.5,1.955555556,805,18,Woman,2,5,0,1,0,4,0,0,0,0,5,0,0,2,2,3,1,0,3,0,0,0,0,4,1,8,5,2,8,4,6,3,1,5,9,4,7,7,3,0,3,4,219.75,3.321428571,0.704965156,1.2,-0.589148343,-0.415
188,19,Woman,79.99,0,0,0,0,0,0,0,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0,0,0,-2,-2,-2,0,448,18,Woman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,8,7,1,2,6,0,6,9,8,8,10,10,3,0,0,0,0,1,517.675,3.321428571,0.704965156,0,-1.789148343,-1.261
144,21,Woman,57.548,0,0,0,1,0,0,0,0,0,0,0,-1,0,1,-1,1,-1,1,1,0,0.333333333,0,-0.5,0,0.5,0.111111111,883,20,Woman,3,5,1,0,0,1,0,0,0,0,4,0,0,0,1,7,0,0,0,7,0,2,1,1,7,2,2,1,3,8,8,8,4,8,1,9,8,3,1,0,0,2,212.626,3.357142857,0.740679442,1,-0.789148343,-0.585
179,18,Woman,114.3,3,2,0,4,2,3,0,0,0,0,0,1,1,-1,1,-1,1,-1,-2,1.666666667,3,0,1,0,-0.75,1.555555556,113,18,Woman,5,3,3,3,4,2,1,0,2,1.414213562,2,1,4,2,3,7,0,0,0,0,3,0,2,1,2,7,6,2,8,2,6,10,1,9,9,1,1,5,0,0,8,2,184.549,3.392857143,0.776393728,2.441421356,0.652273013,0.506
42,20,Woman,16.024,1,2,1,0,1,0,1,0,1,0,1,-1,-1,-1,-2,-2,-1,-2,-2,1.333333333,0.333333333,0.6,-1,-1.5,-1.75,0.755555555,849,19,Woman,4,4,2,2.5,2,3,1,0,1,0,5,0,2,3,7,5,4,2,4,2,4,5,5,4,3,4,5,2,1,0,4,2,2,3,4,4,3,3,3,3,4,3,38.2,3.392857143,0.776393728,1.95,0.160851657,0.125
295,19,Another,132.484,0,0,0,4,3,0,4,5,5,3,3,-1,-1,1,-1,1,0,1,1,0,2.333333333,4,-1,0,0.75,2.111111111,295,19,Non-binary,4,5,0,2.5,1,2,0,0,0,0,5,0,1,4,2,6,2,0,0,0,3,0,1,7,9,2,9,8,3,3,7,6,5,5,1,2,3,6,1,0,1,3,215.703,3.392857143,0.776393728,1.45,-0.339148343,-0.263
151,20,Woman,79.424,0,0,0,2,2,0,0,1,2,0,4,-1,0,0,-1,0,1,1,-1,0,1.333333333,1.4,-0.5,-0.5,0.25,0.911111111,647,19,Woman,1,3,1,4,3,4,2,0,0,2,2,2,4,4,5,8,1,1,1,1,0,0,0,4,1,1,0,3,5,2,6,9,3,3,5,9,6,6,6,5,1,4,478.574,3.428571429,0.812108014,2,0.210851657,0.171
336,19,Woman,215.05,2,2,3,5,5,3,3,3,2,3,3,0,0,1,0,1,1,0,0,2.333333333,4.333333333,2.8,0,0.5,0.5,3.155555555,549,18,Woman,4,5,1,0,4,3,0,0,1,0,0,4,0,0,5,6,3,2,1,4,4,0,2,3,4,1,2,3,5,3,6,5,5,4,5,5,4,6,4,2,1,1,270.883,3.428571429,0.812108014,1.8,0.010851657,0.009
184,19,Woman,91.497,3,1,0,4,2,1,3,2,1,2,0,-1,-1,-2,-1,-1,-2,-1,-1,1.333333333,2.333333333,1.6,-1,-1.5,-1.25,1.755555555,489,18,Woman,3,2,1,3,4,3,1,0,3,2.83,4,2,3,3,7,6,2,0,0,0,1,0,3,0,10,10,8,1,2,1,3,5,5,6,3,6,6,1,0,0,7,4,213.066,3.464285714,0.847822299,2.283,0.493851657,0.419
151,18,Woman,92.145,4,4,3,4,3,3,4,5,4,4,4,2,1,0,1,2,1,2,2,3.666666667,3.333333333,4.2,1.5,0.5,1.75,3.733333333,52,18,Woman,5,4,1,1,5,4,0,0,2,0,5,0,0,2,8,6,2,2,3,0,0,0,3,3,1,5,1,6,6,5,8,6,6,7,4,5,5,1,1,0,1,2,370.104,3.464285714,0.847822299,2.2,0.410851657,0.348
188,18,Woman,123.553,3,2,2,4,0,0,5,3,3,0,5,0,1,1,0,2,1,2,2,2.333333333,1.333333333,3.2,0.5,0.5,1.75,2.288888889,388,18,Woman,3,5,2,2.5,5,0,0,0,0,3.464101615,3,4,3,2,3,7,2,0,2,2,2,0,1,6,3,6,3,9,7,5,5,6,4,8,2,4,3,3,3,1,0,0,475.316,3.464285714,0.847822299,2.096410162,0.307261819,0.261
192,19,Woman,96.909,0,0,0,1,1,0,2,0,0,1,0,0,1,-1,0,0,1,1,0,0,0.666666667,0.6,0.5,-0.5,0.5,0.422222222,508,19,Woman,4,3,1,0.5,4,2,0,0,1,0,0,5,0,1,6,7,5,2,3,5,3,0,3,2,1,3,1,2,6,5,2,6,4,7,2,4,5,5,5,2,1,1,518.152,3.5,0.883536585,1.55,-0.239148343,-0.211
154,18,Woman,77.9,0,0,1,3,2,0,0,0,0,0,1,0,-1,1,0,0,-1,1,1,0.333333333,1.666666667,0.2,-0.5,0.5,0.25,0.733333333,2,18,Woman,5,4,2,1.5,4,5,0,0,3,0,0,3,2,1,4,8,1,0,1,1,0,1,0,6,7,1,2,6,8,1,8,7,5,3,6,3,5,5,3,1,7,0,240.515,3.571428571,0.954965156,2.45,0.660851657,0.631
261,18,Woman,134.173,0,0,0,2,2,2,2,0,0,0,0,1,1,0,0,1,2,1,1,0,2,0.4,1,0,1.25,0.8,292,18,Woman,5,4,3,1,5,4,0,0,1,0,5,0,1,1,4,7,2,0,5,3,0,0,1,4,0,0,0,2,6,4,7,8,4,6,10,4,5,9,5,1,0,3,418.524,3.571428571,0.954965156,2.3,0.510851657,0.488
163,22,Woman,102.673,0,0,0,5,2,2,3,2,2,0,5,1,1,2,1,2,2,2,2,0,3,2.4,1,1.5,2,1.8,718,21,Woman,4,2,1,0,3,3,0,0,1,0,5,0,0,0,8,8,1,1,0,3,3,0,5,1,9,6,6,10,5,3,6,2,0,1,10,4,0,1,1,0,0,6,303.421,3.571428571,0.954965156,1.4,-0.389148343,-0.372
283,19,Another,62.001,0,0,0,2,2,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,2,0,0.5,0,0.75,0.666666667,707,18,Non-binary,2,3,2,2.5,1,1,0,0,0,0,4,0,2,3,7,7,7,4,1,0,3,1,1,1,4,7,5,0,8,7,7,5,3,6,0,5,0,6,4,0,0,1,159.265,3.571428571,0.954965156,1.15,-0.639148343,-0.61
204,19,Woman,104.276,3,1,1,3,2,1,4,1,0,4,1,1,0,-1,-1,2,1,2,1,1.666666667,2,2,0.5,-1,1.5,1.888888889,265,19,Woman,4,5,1,1.5,3,3,0,0,2,3.16227766,5,2,2,1,6,8,1,0,0,2,0,1,3,7,2,3,0,1,9,7,6,8,8,5,3,2,6,7,3,0,2,1,461.683,3.607142857,0.990679442,2.266227766,0.477079423,0.473
174,20,Woman,109.162,0,2,0,2,2,0,2,0,0,0,0,-2,-2,-2,-2,-2,-2,-2,-2,0.666666667,1.333333333,0.4,-2,-2,-2,0.8,855,20,Woman,5,5,0,0,5,1,0,0,2,0,0,0,0,0,4,6,2,0,0,0,0,0,5,4,5,7,2,2,9,3,1,3,3,9,9,9,3,7,6,1,1,0,324.731,3.607142857,0.990679442,1.8,0.010851657,0.011
189,21,Man,113.406,2,2,3,5,4,3,3,0,0,0,4,1,1,1,2,2,1,1,1,2.333333333,4,1.4,1,1.5,1.25,2.577777778,695,21,Man,2,4,1,1.5,2,1,0,0,3,0,5,0,0,3,2,3,0,0,0,0,0,1,3,1,2,0,1,4,5,0,4,4,8,8,10,10,10,7,10,3,5,0,404.296,3.607142857,0.990679442,1.45,-0.339148343,-0.336
103,20,Woman,51.574,2,2,2,1,0,0,1,0,0,1,0,1,2,1,0,0,0,2,2,2,0.333333333,0.4,1.5,0.5,1,0.911111111,590,20,Woman,5,4,1,1,5,5,5,0,3,1,1,1,1,1,8,5,1,0,0,0,3,1,7,1,3,4,3,1,5,2,6,10,4,6,10,10,7,1,2,0,0,2,206,3.642857143,1.026393728,3,1.210851657,1.243
557,20,Woman,465.154,0,0,0,3,3,0,3,0,0,5,5,-2,-2,1,0,2,1,2,2,0,2,2.6,-2,0.5,1.75,1.533333333,766,19,Woman,5,5,0,1,5,3,0,0,4,0,0,5,2,0,2,8,1,0,2,0,0,6,2,3,2,0,0,9,3,1,9,8,2,7,7,3,4,8,4,3,7,1,604.155,3.642857143,1.026393728,2.3,0.510851657,0.524
159,18,Woman,81.155,0,3,1,3,4,1,3,3,0,0,3,1,1,2,2,2,2,2,2,1.333333333,2.666666667,1.8,1,2,2,1.933333333,667,18,Non-binary,4,4,3,1,4,5,0,0,1,0,0,4,0,2,8,7,2,0,1,3,1,0,6,6,1,4,1,0,9,3,10,8,3,6,10,3,0,2,2,1,0,6,157.843,3.678571429,1.062108014,2.2,0.410851657,0.436
232,19,Woman,133.197,1,4,1,4,0,2,3,0,0,0,0,1,1,-1,1,1,1,0,1,2,2,0.6,1,0,0.75,1.533333333,196,19,Woman,5,4,1,1,5,0,0,0,0,0,5,0,1,1,6,8,0,0,6,1,0,1,3,1,1,5,1,6,7,4,10,8,2,1,10,8,6,5,1,1,1,0,363.501,3.678571429,1.062108014,1.6,-0.189148343,-0.201
177,18,Woman,65.845,4,4,3,4,0,0,5,0,0,4,3,1,0,2,-2,1,1,1,2,3.666666667,1.333333333,2.4,0.5,0,1.25,2.466666667,296,18,Woman,5,5,4,0.5,3,5,2,0,0,2.449489743,3,2,0,1,6,8,0,0,5,6,0,0,0,0,0,3,0,8,9,9,9,9,0,0,2,1,2,9,9,8,1,0,530.234,3.714285714,1.097822299,2.694948974,0.905800632,0.994
98,18,Woman,46.212,2,0,0,3,0,0,2,0,0,0,0,0,1,1,1,1,0,0,1,0.666666667,1,0.4,0.5,1,0.5,0.688888889,772,18,Woman,4,3,0,1.5,2,1,0,0,2,0,0,5,1,2,5,5,1,1,1,1,3,4,4,4,4,4,2,5,2,6,4,4,1,5,5,3,6,3,5,6,5,5,27.164,3.714285714,1.097822299,1.35,-0.439148343,-0.482
215,20,Woman,102.649,0,0,0,2,1,2,0,0,0,0,0,0,0,-1,0,-1,-1,-1,-2,0,1.666666667,0,0,-0.5,-1.25,0.555555556,564,19,Woman,1,0,0,0,0,0,3,0,2,0,5,0,0,0,2,7,0,0,1,0,3,1,7,2,7,5,7,0,3,3,6,9,5,9,3,3,4,4,3,3,1,6,419.675,3.714285714,1.097822299,0.6,-1.189148343,-1.305
227,18,Woman,132.409,0,0,1,5,5,5,4,0,0,0,3,-1,-1,2,2,-1,-2,1,-1,0.333333333,5,1.4,-1,2,-0.75,2.244444444,96,18,Woman,5,3,3,1.5,4,2,0,0,0,2.236067977,5,1,0,3,2,4,0,0,0,0,7,0,3,6,1,7,7,3,8,2,9,6,2,7,2,4,2,8,5,2,0,8,398.708,3.75,1.133536585,2.073606798,0.284458455,0.322
224,20,Woman,95.938,1,0,0,1,0,0,0,0,0,0,2,-2,-2,-2,-2,-2,-2,1,-2,0.333333333,0.333333333,0.4,-2,-2,-1.25,0.355555555,724,19,Woman,5,1,1,0.5,3,2,0,0,1,0,5,0,1,0,7,7,0,0,0,0,0,0,2,4,1,5,0,9,4,4,10,10,1,10,10,1,4,8,5,3,0,0,238.272,3.75,1.133536585,1.35,-0.439148343,-0.498
168,21,Woman,97.301,2,1,2,3,0,1,4,0,0,2,3,2,-1,1,-1,-1,1,2,2,1.666666667,1.333333333,1.8,0.5,0,1,1.6,56,21,Woman,5,5,4,0,3,3,0,0,1,0,3,0,0,0,6,7,2,0,1,0,0,0,1,4,7,1,8,8,8,7,6,3,4,5,5,7,7,5,4,0,0,1,209.821,3.821428571,1.204965156,2.1,0.310851657,0.375
299,18,Woman,189.933,0,2,1,3,3,3,5,1,5,2,4,1,2,2,0,0,2,2,2,1,3,3.4,1.5,1,1.5,2.466666667,276,18,Woman,3,2,2,3.5,2,2,1,0,1,1.414213562,2,1,4,3,4,8,2,0,0,1,1,0,1,5,5,5,4,3,9,2,1,8,8,8,8,4,6,5,0,0,9,0,379.114,3.821428571,1.204965156,1.791421356,0.002273013,0.003
131,20,Woman,69.246,3,1,3,5,3,0,5,0,0,0,1,1,2,1,2,2,2,2,2,2.333333333,2.666666667,1.2,1.5,1.5,2,2.066666667,478,19,Woman,2,5,0,2.5,5,3,0,0,2,0,0,2,1,4,4,6,5,7,8,0,2,2,4,5,0,4,2,5,3,2,3,6,7,4,4,3,5,5,3,2,5,2,98.337,3.857142857,1.240679442,1.95,0.160851657,0.2
2486,22,Woman,823.415,4,4,4,4,5,4,5,4,4,3,4,1,0,1,1,2,1,1,1,4,4.333333333,4,0.5,1,1.25,4.111111111,675,21,Woman,3,2,2,3,4,3,0,0,1,0,4,0,3,3,3,5,3,2,4,1,4,1,2,2,3,4,3,4,5,4,6,5,3,6,8,4,3,7,6,4,4,2,340.481,3.857142857,1.240679442,1.8,0.010851657,0.013
224,20,Woman,58.499,2,1,2,2,1,3,2,1,2,1,2,-1,1,0,-1,0,1,1,0,1.666666667,2,1.6,0,-0.5,0.5,1.755555556,608,19,Woman,4,3,2,2.5,5,2,0,1,2,0,0,3,3,2,3,8,2,3,1,0,0,3,1,4,4,8,4,3,8,4,7,6,3,6,2,7,6,7,6,2,0,1,389.192,3.892857143,1.276393728,2.15,0.360851657,0.461
155,18,Prefer not to say,82.802,1,1,2,3,0,1,5,1,0,0,3,1,2,2,2,2,2,2,2,1.333333333,1.333333333,1.8,1.5,2,2,1.488888889,41,18,Other/prefer not to say,4,5,0,2.5,1,1,0,0,0,0,4,0,1,4,3,8,1,1,0,0,2,0,7,6,3,2,5,1,6,1,9,9,6,10,10,6,2,5,2,0,4,0,241.707,3.892857143,1.276393728,1.35,-0.439148343,-0.561
161,19,Woman,79.192,0,1,0,2,0,0,0,0,1,1,0,-1,-1,-1,0,-1,-1,0,1,0.333333333,0.666666667,0.4,-1,-0.5,-0.25,0.466666667,142,19,Woman,4,3,0,2,2,4,0,0,4,3,3,3,1,3,4,7,1,1,3,4,0,5,2,5,0,1,1,7,4,5,6,7,4,6,5,6,6,3,4,6,6,1,263.882,3.928571429,1.312108014,2.2,0.410851657,0.539
124,18,Woman,76.495,4,3,2,3,2,1,1,0,0,0,0,-1,1,-2,-2,-2,0,-1,-1,3,2,0.2,0,-2,-1,1.733333333,385,18,Woman,5,4,2,3.5,4,5,2,1,4,2.236067977,5,1,4,3,6,4,1,1,3,4,2,0,5,3,4,2,4,6,8,4,2,7,5,8,9,5,4,5,6,1,1,1,146.436,3.964285714,1.347822299,3.273606798,1.484458455,2.001
192,21,Woman,129.362,0,0,3,3,1,2,1,1,4,0,0,-1,0,2,1,-1,-1,1,1,1,2,1.2,-0.5,1.5,0,1.4,851,20,Woman,4,4,0,0,2,1,0,0,2,0,5,0,0,0,5,8,1,1,4,1,2,0,1,2,6,6,6,2,2,5,5,6,7,4,8,4,5,7,5,4,2,2,307.312,3.964285714,1.347822299,1.3,-0.489148343,-0.659
189,19,Woman,87.379,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-2,0,1,-2,0,0,0.2,0.5,0,-0.75,0.066666667,342,19,Woman,3,3,0,2,3,1,0,0,1,0,0,1,1,3,3,8,4,0,3,2,3,4,1,4,0,0,6,2,4,3,6,6,4,6,8,5,6,6,6,3,6,3,201.855,4,1.383536585,1.3,-0.489148343,-0.677
125,19,Woman,61.804,0,0,1,1,1,1,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0.333333333,1,0,0,-1,0,0.444444444,533,18,Woman,2,2,3,2,2,3,0,0,3,0,0,1,2,2,7,9,6,2,2,2,2,2,1,3,2,1,0,3,4,4,5,4,7,9,9,5,5,7,5,2,3,2,152.422,4.035714286,1.419250871,1.7,-0.089148343,-0.127
